id,datetime,consumption,cluster
45,2019-09-11,84,6
45,2019-09-12,93,6
45,2019-09-13,41,6
45,2019-09-14,65,6
45,2019-09-15,104,6
45,2019-09-16,107,6
45,2019-09-17,72,6
45,2019-09-18,75,6
45,2019-09-19,75,6
45,2019-09-20,48,6
45,2019-09-21,111,6
45,2019-09-22,320,6
45,2019-09-23,315,6
45,2019-09-24,229,6
45,2019-09-25,230,6
45,2019-09-26,216,6
45,2019-09-27,277,6
45,2019-09-28,399,6
45,2019-09-29,379,6
45,2019-09-30,126,6
45,2019-10-01,270,6
45,2019-10-02,193,6
45,2019-10-03,245,6
45,2019-10-04,235,6
45,2019-10-05,168,6
45,2019-10-06,385,6
45,2019-10-07,203,6
45,2019-10-08,206,6
45,2019-10-09,295,6
45,2019-10-10,271,6
45,2019-10-11,204,6
45,2019-10-12,198,6
45,2019-10-13,658,6
45,2019-10-14,194,6
45,2019-10-15,174,6
45,2019-10-16,231,6
45,2019-10-17,185,6
45,2019-10-18,245,6
45,2019-10-19,218,6
45,2019-10-20,271,6
45,2019-10-21,211,6
45,2019-10-22,183,6
45,2019-10-23,217,6
45,2019-10-24,138,6
45,2019-10-25,223,6
45,2019-10-26,83,6
45,2019-10-27,44,6
45,2019-10-28,224,6
45,2019-10-29,134,6
45,2019-10-30,227,6
45,2019-10-31,125,6
45,2019-11-01,273,6
45,2019-11-02,225,6
45,2019-11-03,312,6
45,2019-11-04,295,6
45,2019-11-05,137,6
45,2019-11-06,132,6
45,2019-11-07,134,6
45,2019-11-08,190,6
45,2019-11-09,317,6
45,2019-11-10,246,6
45,2019-11-11,171,6
45,2019-11-12,148,6
45,2019-11-13,129,6
45,2019-11-14,143,6
45,2019-11-15,226,6
45,2019-11-16,362,6
45,2019-11-17,261,6
45,2019-11-18,127,6
45,2019-11-19,121,6
45,2019-11-20,157,6
45,2019-11-21,143,6
45,2019-11-22,341,6
45,2019-11-23,39,6
45,2019-11-24,296,6
45,2019-11-25,231,6
45,2019-11-26,110,6
45,2019-11-27,234,6
45,2019-11-28,194,6
45,2019-11-29,140,6
45,2019-11-30,312,6
45,2019-12-01,152,6
45,2019-12-02,214,6
45,2019-12-03,128,6
45,2019-12-04,244,6
45,2019-12-05,155,6
45,2019-12-06,126,6
45,2019-12-07,289,6
45,2019-12-08,191,6
45,2019-12-09,137,6
45,2019-12-10,190,6
45,2019-12-11,171,6
45,2019-12-12,166,6
45,2019-12-13,175,6
45,2019-12-14,70,6
45,2019-12-15,356,6
45,2019-12-16,204,6
45,2019-12-17,123,6
45,2019-12-18,276,6
45,2019-12-19,157,6
45,2019-12-20,159,6
45,2019-12-21,211,6
45,2019-12-22,206,6
45,2019-12-23,287,6
45,2019-12-24,214,6
45,2019-12-25,254,6
45,2019-12-26,334,6
45,2019-12-27,259,6
45,2019-12-28,143,6
45,2019-12-29,77,6
45,2019-12-30,242,6
45,2019-12-31,211,6
45,2020-01-01,208,6
45,2020-01-02,298,6
45,2020-01-03,217,6
45,2020-01-04,179,6
45,2020-01-05,285,6
45,2020-01-06,336,6
45,2020-01-07,173,6
45,2020-01-08,177,6
45,2020-01-09,366,6
45,2020-01-10,181,6
45,2020-01-11,138,6
45,2020-01-12,171,6
45,2020-01-13,199,6
45,2020-01-14,138,6
45,2020-01-15,172,6
45,2020-01-16,177,6
45,2020-01-17,207,6
45,2020-01-18,100,6
45,2020-01-19,156,6
45,2020-01-20,211,6
45,2020-01-21,214,6
45,2020-01-22,142,6
45,2020-01-23,243,6
45,2020-01-24,225,6
45,2020-01-25,370,6
45,2020-01-26,462,6
45,2020-01-27,250,6
45,2020-01-28,197,6
45,2020-01-29,207,6
45,2020-01-30,184,6
45,2020-01-31,165,6
46,2019-02-01,322,6
46,2019-02-02,70,6
46,2019-02-03,68,6
46,2019-02-04,77,6
46,2019-02-05,90,6
46,2019-02-06,76,6
46,2019-02-07,141,6
46,2019-02-08,216,6
46,2019-02-09,246,6
46,2019-02-10,346,6
46,2019-02-11,47,6
46,2019-02-12,0,6
46,2019-02-13,9,6
46,2019-02-14,76,6
46,2019-02-15,319,6
46,2019-02-16,52,6
46,2019-02-17,11,6
46,2019-02-18,77,6
46,2019-02-19,104,6
46,2019-02-20,54,6
46,2019-02-21,137,6
46,2019-02-22,167,6
46,2019-02-23,153,6
46,2019-02-24,309,6
46,2019-02-25,70,6
46,2019-02-26,9,6
46,2019-02-27,90,6
46,2019-02-28,196,6
46,2019-03-01,245,6
46,2019-03-02,48,6
46,2019-03-03,18,6
46,2019-03-04,109,6
46,2019-03-05,94,6
46,2019-03-06,87,6
46,2019-03-07,179,6
46,2019-03-08,47,6
46,2019-03-09,0,6
46,2019-03-10,29,6
46,2019-03-11,61,6
46,2019-03-12,42,6
46,2019-03-13,0,6
46,2019-03-14,79,6
46,2019-03-15,372,6
46,2019-03-16,189,6
46,2019-03-17,319,6
46,2019-03-18,114,6
46,2019-03-19,28,6
46,2019-03-20,106,6
46,2019-03-21,114,6
46,2019-03-22,53,6
46,2019-03-23,174,6
46,2019-03-24,32,6
46,2019-03-25,77,6
46,2019-03-26,0,6
46,2019-03-27,46,6
46,2019-03-28,129,6
46,2019-03-29,259,6
46,2019-03-30,116,6
46,2019-03-31,86,6
46,2019-04-01,91,6
46,2019-04-02,30,6
46,2019-04-03,10,6
46,2019-04-04,75,6
46,2019-04-05,89,6
46,2019-04-06,72,6
46,2019-04-07,47,6
46,2019-04-08,143,6
46,2019-04-09,80,6
46,2019-04-10,115,6
46,2019-04-11,79,6
46,2019-04-12,218,6
46,2019-04-13,93,6
46,2019-04-14,36,6
46,2019-04-15,153,6
46,2019-04-16,130,6
46,2019-04-17,349,6
46,2019-04-18,114,6
46,2019-04-19,0,6
46,2019-04-20,0,6
46,2019-04-21,9,6
46,2019-04-22,187,6
46,2019-04-23,30,6
46,2019-04-24,0,6
46,2019-04-25,0,6
46,2019-04-26,9,6
46,2019-04-27,166,6
46,2019-04-28,119,6
46,2019-04-29,102,6
46,2019-04-30,225,6
46,2019-05-01,211,6
46,2019-05-02,82,6
46,2019-05-03,38,6
46,2019-05-04,54,6
46,2019-05-05,73,6
46,2019-05-06,83,6
46,2019-05-07,122,6
46,2019-05-08,75,6
46,2019-05-09,0,6
46,2019-05-10,186,6
46,2019-05-11,166,6
46,2019-05-12,139,6
46,2019-05-13,164,6
46,2019-05-14,129,6
46,2019-05-15,44,6
46,2019-05-16,43,6
46,2019-05-17,129,6
46,2019-05-18,77,6
46,2019-05-19,57,6
46,2019-05-20,32,6
46,2019-05-21,0,6
46,2019-05-22,22,6
46,2019-05-23,99,6
46,2019-05-24,227,6
46,2019-05-25,136,6
46,2019-05-26,43,6
46,2019-05-27,60,6
46,2019-05-28,0,6
46,2019-05-29,102,6
46,2019-05-30,61,6
46,2019-05-31,87,6
46,2019-06-01,0,6
46,2019-06-02,3,6
46,2019-06-03,170,6
46,2019-06-04,194,6
46,2019-06-05,34,6
46,2019-06-06,58,6
46,2019-06-07,204,6
46,2019-06-08,144,6
46,2019-06-09,21,6
46,2019-06-10,29,6
46,2019-06-11,0,6
46,2019-06-12,13,6
46,2019-06-13,95,6
46,2019-06-14,92,6
46,2019-06-15,108,6
46,2019-06-16,137,6
46,2019-06-17,179,6
46,2019-06-18,75,6
46,2019-06-19,257,6
46,2019-06-20,45,6
46,2019-06-21,202,6
46,2019-06-22,63,6
46,2019-06-23,134,6
46,2019-06-24,32,6
46,2019-06-25,77,6
46,2019-06-26,0,6
46,2019-06-27,0,6
46,2019-06-28,57,6
46,2019-06-29,108,6
46,2019-06-30,199,6
46,2019-07-01,32,6
46,2019-07-02,0,6
46,2019-07-03,48,6
46,2019-07-04,132,6
46,2019-07-05,220,6
46,2019-07-06,93,6
46,2019-07-07,51,6
46,2019-07-08,31,6
46,2019-07-09,0,6
46,2019-07-10,27,6
46,2019-07-11,117,6
46,2019-07-12,96,6
46,2019-07-13,9,6
46,2019-07-14,92,6
46,2019-07-15,89,6
46,2019-07-16,67,6
46,2019-07-17,127,6
46,2019-07-18,80,6
46,2019-07-19,250,6
46,2019-07-20,70,6
46,2019-07-21,62,6
46,2019-07-22,14,6
46,2019-07-23,10,6
46,2019-07-24,96,6
46,2019-07-25,74,6
46,2019-07-26,77,6
46,2019-07-27,50,6
46,2019-07-28,0,6
46,2019-07-29,45,6
46,2019-07-30,13,6
46,2019-07-31,244,6
46,2019-08-01,93,6
46,2019-08-02,245,6
46,2019-08-03,36,6
46,2019-08-04,99,6
46,2019-08-05,47,6
46,2019-08-06,0,6
46,2019-08-07,56,6
46,2019-08-08,49,6
46,2019-08-09,192,6
46,2019-08-10,277,6
46,2019-08-11,0,6
46,2019-08-12,0,6
46,2019-08-13,0,6
46,2019-08-14,54,6
46,2019-08-15,0,6
46,2019-08-16,0,6
46,2019-08-17,0,6
46,2019-08-18,0,6
46,2019-08-19,95,6
46,2019-08-20,15,6
46,2019-08-21,10,6
46,2019-08-22,108,6
46,2019-08-23,63,6
46,2019-08-24,0,6
46,2019-08-25,0,6
46,2019-08-26,132,6
46,2019-08-27,54,6
46,2019-08-28,85,6
46,2019-08-29,67,6
46,2019-08-30,57,6
46,2019-08-31,69,6
46,2019-09-01,81,6
46,2019-09-02,72,6
46,2019-09-03,70,6
46,2019-09-04,55,6
46,2019-09-05,104,6
46,2019-09-06,262,6
46,2019-09-07,75,6
46,2019-09-08,91,6
46,2019-09-09,30,6
46,2019-09-10,0,6
46,2019-09-11,0,6
46,2019-09-12,175,6
46,2019-09-13,55,6
46,2019-09-14,59,6
46,2019-09-15,79,6
46,2019-09-16,86,6
46,2019-09-17,143,6
46,2019-09-18,46,6
46,2019-09-19,98,6
46,2019-09-20,192,6
46,2019-09-21,85,6
46,2019-09-22,85,6
46,2019-09-23,55,6
46,2019-09-24,0,6
46,2019-09-25,27,6
46,2019-09-26,103,6
46,2019-09-27,73,6
46,2019-09-28,177,6
46,2019-09-29,15,6
46,2019-09-30,105,6
46,2019-10-01,94,6
46,2019-10-02,38,6
46,2019-10-03,43,6
46,2019-10-04,242,6
46,2019-10-05,0,6
46,2019-10-06,130,6
46,2019-10-07,84,6
46,2019-10-08,0,6
46,2019-10-09,20,6
46,2019-10-10,124,6
46,2019-10-11,41,6
46,2019-10-12,105,6
46,2019-10-13,181,6
46,2019-10-14,61,6
46,2019-10-15,39,6
46,2019-10-16,0,6
46,2019-10-17,66,6
46,2019-10-18,224,6
46,2019-10-19,94,6
46,2019-10-20,111,6
46,2019-10-21,19,6
46,2019-10-22,63,6
46,2019-10-23,78,6
46,2019-10-24,55,6
46,2019-10-25,0,6
46,2019-10-26,0,6
46,2019-10-27,19,6
46,2019-10-28,44,6
46,2019-10-29,0,6
46,2019-10-30,169,6
46,2019-10-31,234,6
46,2019-11-01,84,6
46,2019-11-02,106,6
46,2019-11-03,1,6
46,2019-11-04,56,6
46,2019-11-05,47,6
46,2019-11-06,135,6
46,2019-11-07,114,6
46,2019-11-08,122,6
46,2019-11-09,357,6
46,2019-11-10,258,6
46,2019-11-11,241,6
46,2019-11-12,106,6
46,2019-11-13,191,6
46,2019-11-14,29,6
46,2019-11-15,213,6
46,2019-11-16,111,6
46,2019-11-17,77,6
46,2019-11-18,64,6
46,2019-11-19,0,6
46,2019-11-20,0,6
46,2019-11-21,26,6
46,2019-11-22,115,6
46,2019-11-23,92,6
46,2019-11-24,160,6
46,2019-11-25,81,6
46,2019-11-26,122,6
46,2019-11-27,67,6
46,2019-11-28,116,6
46,2019-11-29,290,6
46,2019-11-30,3,6
46,2019-12-01,158,6
46,2019-12-02,46,6
46,2019-12-03,8,6
46,2019-12-04,31,6
46,2019-12-05,35,6
46,2019-12-06,99,6
46,2019-12-07,64,6
46,2019-12-08,210,6
46,2019-12-09,125,6
46,2019-12-10,74,6
46,2019-12-11,86,6
46,2019-12-12,56,6
46,2019-12-13,269,6
46,2019-12-14,63,6
46,2019-12-15,111,6
46,2019-12-16,48,6
46,2019-12-17,0,6
46,2019-12-18,10,6
46,2019-12-19,59,6
46,2019-12-20,151,6
46,2019-12-21,130,6
46,2019-12-22,91,6
46,2019-12-23,129,6
46,2019-12-24,1,6
46,2019-12-25,24,6
46,2019-12-26,159,6
46,2019-12-27,345,6
46,2019-12-28,106,6
46,2019-12-29,97,6
46,2019-12-30,59,6
46,2019-12-31,46,6
46,2020-01-01,0,6
46,2020-01-02,24,6
46,2020-01-03,213,6
46,2020-01-04,64,6
46,2020-01-05,63,6
46,2020-01-06,69,6
46,2020-01-07,105,6
46,2020-01-08,68,6
46,2020-01-09,87,6
46,2020-01-10,283,6
46,2020-01-11,93,6
46,2020-01-12,131,6
46,2020-01-13,45,6
46,2020-01-14,0,6
46,2020-01-15,6,6
46,2020-01-16,101,6
46,2020-01-17,28,6
46,2020-01-18,1,6
46,2020-01-19,77,6
46,2020-01-20,97,6
46,2020-01-21,84,6
46,2020-01-22,42,6
46,2020-01-23,11,6
46,2020-01-24,274,6
46,2020-01-25,111,6
46,2020-01-26,47,6
46,2020-01-27,19,6
46,2020-01-28,25,6
46,2020-01-29,36,6
46,2020-01-30,67,6
46,2020-01-31,164,6
47,2019-02-01,3571,9
47,2019-02-02,5826,9
47,2019-02-03,5730,9
47,2019-02-04,3355,9
47,2019-02-05,4080,9
47,2019-02-06,3313,9
47,2019-02-07,3392,9
47,2019-02-08,5831,9
47,2019-02-09,5178,9
47,2019-02-10,8635,9
47,2019-02-11,6473,9
47,2019-02-12,5361,9
47,2019-02-13,4858,9
47,2019-02-14,2565,9
47,2019-02-15,4310,9
47,2019-02-16,4534,9
47,2019-02-17,6972,9
47,2019-02-18,3447,9
47,2019-02-19,4711,9
47,2019-02-20,3587,9
47,2019-02-21,4645,9
47,2019-02-22,5696,9
47,2019-02-23,6678,9
47,2019-02-24,7790,9
47,2019-02-25,4282,9
47,2019-02-26,4953,9
47,2019-02-27,5578,9
47,2019-02-28,4452,9
47,2019-03-01,4148,9
47,2019-03-02,5857,9
47,2019-03-03,7754,9
47,2019-03-04,5644,9
47,2019-03-05,4962,9
47,2019-03-06,4873,9
47,2019-03-07,3932,9
47,2019-03-08,4557,9
47,2019-03-09,7295,9
47,2019-03-10,7983,9
47,2019-03-11,3702,9
47,2019-03-12,4815,9
47,2019-03-13,3825,9
47,2019-03-14,3776,9
47,2019-03-15,5819,9
47,2019-03-16,4473,9
47,2019-03-17,4412,9
47,2019-03-18,4677,9
47,2019-03-19,9176,9
47,2019-03-20,5066,9
47,2019-03-21,6582,9
47,2019-03-22,4509,9
47,2019-03-23,5302,9
47,2019-03-24,7123,9
47,2019-03-25,3906,9
47,2019-03-26,3996,9
47,2019-03-27,3925,9
47,2019-03-28,3664,9
47,2019-03-29,5313,9
47,2019-03-30,5560,9
47,2019-03-31,12088,9
47,2019-04-01,4387,9
47,2019-04-02,5108,9
47,2019-04-03,4534,9
47,2019-04-04,4429,9
47,2019-04-05,7370,9
47,2019-04-06,7815,9
47,2019-04-07,7388,9
47,2019-04-08,5312,9
47,2019-04-09,3893,9
47,2019-04-10,4886,9
47,2019-04-11,7635,9
47,2019-04-12,4336,9
47,2019-04-13,6438,9
47,2019-04-14,5939,9
47,2019-04-15,3677,9
47,2019-04-16,4161,9
47,2019-04-17,4340,9
47,2019-04-18,5613,9
47,2019-04-19,7765,9
47,2019-04-20,6642,9
47,2019-04-21,6478,9
47,2019-04-22,5740,9
47,2019-04-23,3973,9
47,2019-04-24,2913,9
47,2019-04-25,3077,9
47,2019-04-26,3729,9
47,2019-04-27,5475,9
47,2019-04-28,6962,9
47,2019-04-29,4321,9
47,2019-04-30,7925,9
47,2019-05-01,8602,9
47,2019-05-02,6892,9
47,2019-05-03,5247,9
47,2019-05-04,6882,9
47,2019-05-05,5922,9
47,2019-05-06,5650,9
47,2019-05-07,5269,9
47,2019-05-08,5647,9
47,2019-05-09,3636,9
47,2019-05-10,5041,9
47,2019-05-11,4256,9
47,2019-05-12,6313,9
47,2019-05-13,4664,9
47,2019-05-14,4047,9
47,2019-05-15,4460,9
47,2019-05-16,2961,9
47,2019-05-17,3473,9
47,2019-05-18,4616,9
47,2019-05-19,7914,9
47,2019-05-20,3423,9
47,2019-05-21,3451,9
47,2019-05-22,2939,9
47,2019-05-23,4025,9
47,2019-05-24,4881,9
47,2019-05-25,4532,9
47,2019-05-26,4917,9
47,2019-05-27,4629,9
47,2019-05-28,2824,9
47,2019-05-29,3966,9
47,2019-05-30,6219,9
47,2019-05-31,3998,9
47,2019-06-01,3526,9
47,2019-06-02,5182,9
47,2019-06-03,4693,9
47,2019-06-04,2716,9
47,2019-06-05,4329,9
47,2019-06-06,2397,9
47,2019-06-07,4971,9
47,2019-06-08,3462,9
47,2019-06-09,4444,9
47,2019-06-10,3382,9
47,2019-06-11,2755,9
47,2019-06-12,3150,9
47,2019-06-13,3238,9
47,2019-06-14,3561,9
47,2019-06-15,3474,9
47,2019-06-16,4786,9
47,2019-06-17,2917,9
47,2019-06-18,3378,9
47,2019-06-19,4824,9
47,2019-06-20,2641,9
47,2019-06-21,3277,9
47,2019-06-22,3851,9
47,2019-06-23,4529,9
47,2019-06-24,4699,9
47,2019-06-25,3132,9
47,2019-06-26,3817,9
47,2019-06-27,3342,9
47,2019-06-28,3638,9
47,2019-06-29,9965,9
47,2019-06-30,4280,9
47,2019-07-01,3452,9
47,2019-07-02,2643,9
47,2019-07-03,3670,9
47,2019-07-04,3382,9
47,2019-07-05,4745,9
47,2019-07-06,4972,9
47,2019-07-07,4675,9
47,2019-07-08,5765,9
47,2019-07-09,8439,9
47,2019-07-10,4235,9
47,2019-07-11,3700,9
47,2019-07-12,3732,9
47,2019-07-13,4367,9
47,2019-07-14,6053,9
47,2019-07-15,3332,9
47,2019-07-16,3427,9
47,2019-07-17,5260,9
47,2019-07-18,3137,9
47,2019-07-19,3778,9
47,2019-07-20,5072,9
47,2019-07-21,4350,9
47,2019-07-22,2841,9
47,2019-07-23,3725,9
47,2019-07-24,5032,9
47,2019-07-25,4124,9
47,2019-07-26,3607,9
47,2019-07-27,2769,9
47,2019-07-28,4449,9
47,2019-07-29,2610,9
47,2019-07-30,4397,9
47,2019-07-31,4139,9
47,2019-08-01,4242,9
47,2019-08-02,4016,9
47,2019-08-03,3732,9
47,2019-08-04,4892,9
47,2019-08-05,6079,9
47,2019-08-06,5161,9
47,2019-08-07,9715,9
47,2019-08-08,7327,9
47,2019-08-09,4637,9
47,2019-08-10,3627,9
47,2019-08-11,5206,9
47,2019-08-12,6225,9
47,2019-08-13,3658,9
47,2019-08-14,4014,9
47,2019-08-15,6567,9
47,2019-08-16,7933,9
47,2019-08-17,3699,9
47,2019-08-18,4118,9
47,2019-08-19,3697,9
47,2019-08-20,3218,9
47,2019-08-21,3955,9
47,2019-08-22,3746,9
47,2019-08-23,4021,9
47,2019-08-24,4566,9
47,2019-08-25,4211,9
47,2019-08-26,3741,9
47,2019-08-27,2756,9
47,2019-08-28,3597,9
47,2019-08-29,4360,9
47,2019-08-30,3332,9
47,2019-08-31,3765,9
47,2019-09-01,3430,9
47,2019-09-02,3757,9
47,2019-09-03,3102,9
47,2019-09-04,5695,9
47,2019-09-05,3347,9
47,2019-09-06,5826,9
47,2019-09-07,12619,9
47,2019-09-08,5050,9
47,2019-09-09,3420,9
47,2019-09-10,6025,9
47,2019-09-11,4225,9
47,2019-09-12,2894,9
47,2019-09-13,3753,9
47,2019-09-14,3176,9
47,2019-09-15,4345,9
47,2019-09-16,5561,9
47,2019-09-17,2224,9
47,2019-09-18,2522,9
47,2019-09-19,2347,9
47,2019-09-20,2725,9
47,2019-09-21,4382,9
47,2019-09-22,4185,9
47,2019-09-23,3282,9
47,2019-09-24,3630,9
47,2019-09-25,3799,9
47,2019-09-26,2639,9
47,2019-09-27,3035,9
47,2019-09-28,3989,9
47,2019-09-29,4530,9
47,2019-09-30,7198,9
47,2019-10-01,9824,9
47,2019-10-02,2026,9
47,2019-10-03,2947,9
47,2019-10-04,2998,9
47,2019-10-05,3852,9
47,2019-10-06,3525,9
47,2019-10-07,3175,9
47,2019-10-08,5511,9
47,2019-10-09,5167,9
47,2019-10-10,6833,9
47,2019-10-11,2120,9
47,2019-10-12,3686,9
47,2019-10-13,5332,9
47,2019-10-14,2925,9
47,2019-10-15,2799,9
47,2019-10-16,2053,9
47,2019-10-17,2110,9
47,2019-10-18,2439,9
47,2019-10-19,3715,9
47,2019-10-20,3869,9
47,2019-10-21,2270,9
47,2019-10-22,2325,9
47,2019-10-23,2296,9
47,2019-10-24,2581,9
47,2019-10-25,2755,9
47,2019-10-26,9006,9
47,2019-10-27,9316,9
47,2019-10-28,7994,9
47,2019-10-29,8926,9
47,2019-10-30,16424,9
47,2019-10-31,11582,9
47,2019-11-01,11942,9
47,2019-11-02,14492,9
47,2019-11-03,15713,9
47,2019-11-04,11095,9
47,2019-11-05,11104,9
47,2019-11-06,6607,9
47,2019-11-07,3895,9
47,2019-11-08,3354,9
47,2019-11-09,3076,9
47,2019-11-10,4298,9
47,2019-11-11,2736,9
47,2019-11-12,1605,9
47,2019-11-13,1783,9
47,2019-11-14,1819,9
47,2019-11-15,2720,9
47,2019-11-16,3671,9
47,2019-11-17,3350,9
47,2019-11-18,2921,9
47,2019-11-19,1741,9
47,2019-11-20,2122,9
47,2019-11-21,2243,9
47,2019-11-22,2360,9
47,2019-11-23,3633,9
47,2019-11-24,4195,9
47,2019-11-25,2148,9
47,2019-11-26,2278,9
47,2019-11-27,1951,9
47,2019-11-28,2039,9
47,2019-11-29,2650,9
47,2019-11-30,3802,9
47,2019-12-01,5709,9
47,2019-12-02,2673,9
47,2019-12-03,2454,9
47,2019-12-04,2913,9
47,2019-12-05,3293,9
47,2019-12-06,4017,9
47,2019-12-07,4368,9
47,2019-12-08,4052,9
47,2019-12-09,3560,9
47,2019-12-10,2485,9
47,2019-12-11,2165,9
47,2019-12-12,2825,9
47,2019-12-13,2592,9
47,2019-12-14,4040,9
47,2019-12-15,5382,9
47,2019-12-16,2296,9
47,2019-12-17,2285,9
47,2019-12-18,2707,9
47,2019-12-19,2732,9
47,2019-12-20,3724,9
47,2019-12-21,3769,9
47,2019-12-22,4291,9
47,2019-12-23,7426,9
47,2019-12-24,2512,9
47,2019-12-25,3151,9
47,2019-12-26,3758,9
47,2019-12-27,9644,9
47,2019-12-28,4440,9
47,2019-12-29,5148,9
47,2019-12-30,3782,9
47,2019-12-31,2599,9
47,2020-01-01,3130,9
47,2020-01-02,4837,9
47,2020-01-03,7789,9
47,2020-01-04,6166,9
47,2020-01-05,4001,9
47,2020-01-06,3684,9
47,2020-01-07,2230,9
47,2020-01-08,2958,9
47,2020-01-09,2452,9
47,2020-01-10,3156,9
47,2020-01-11,3973,9
47,2020-01-12,4634,9
47,2020-01-13,4562,9
47,2020-01-14,2419,9
47,2020-01-15,3379,9
47,2020-01-16,2837,9
47,2020-01-17,3961,9
47,2020-01-18,3375,9
47,2020-01-19,4643,9
47,2020-01-20,2903,9
47,2020-01-21,2499,9
47,2020-01-22,2792,9
47,2020-01-23,2587,9
47,2020-01-24,3112,9
47,2020-01-25,4259,9
47,2020-01-26,4833,9
47,2020-01-27,2455,9
47,2020-01-28,2651,9
47,2020-01-29,2979,9
47,2020-01-30,2086,9
47,2020-01-31,2837,9
48,2019-02-01,150,3
48,2019-02-02,209,3
48,2019-02-03,406,3
48,2019-02-04,129,3
48,2019-02-05,95,3
48,2019-02-06,604,3
48,2019-02-07,194,3
48,2019-02-08,169,3
48,2019-02-09,322,3
48,2019-02-10,315,3
48,2019-02-11,210,3
48,2019-02-12,69,3
48,2019-02-13,155,3
48,2019-02-14,112,3
48,2019-02-15,147,3
48,2019-02-16,162,3
48,2019-02-17,180,3
48,2019-02-18,150,3
48,2019-02-19,207,3
48,2019-02-20,233,3
48,2019-02-21,89,3
48,2019-02-22,222,3
48,2019-02-23,90,3
48,2019-02-24,323,3
48,2019-02-25,186,3
48,2019-02-26,271,3
48,2019-02-27,194,3
48,2019-02-28,154,3
48,2019-03-01,155,3
48,2019-03-02,122,3
48,2019-03-03,417,3
48,2019-03-04,285,3
48,2019-03-05,131,3
48,2019-03-06,113,3
48,2019-03-07,84,3
48,2019-03-08,256,3
48,2019-03-09,167,3
48,2019-03-10,450,3
48,2019-03-11,222,3
48,2019-03-12,105,3
48,2019-03-13,269,3
48,2019-03-14,106,3
48,2019-03-15,97,3
48,2019-03-16,256,3
48,2019-03-17,408,3
48,2019-03-18,309,3
48,2019-03-19,412,3
48,2019-03-20,134,3
48,2019-03-21,80,3
48,2019-03-22,201,3
48,2019-03-23,101,3
48,2019-03-24,409,3
48,2019-03-25,162,3
48,2019-03-26,114,3
48,2019-03-27,210,3
48,2019-03-28,107,3
48,2019-03-29,252,3
48,2019-03-30,169,3
48,2019-03-31,189,3
48,2019-04-01,179,3
48,2019-04-02,156,3
48,2019-04-03,124,3
48,2019-04-04,157,3
48,2019-04-05,108,3
48,2019-04-06,200,3
48,2019-04-07,486,3
48,2019-04-08,151,3
48,2019-04-09,121,3
48,2019-04-10,201,3
48,2019-04-11,218,3
48,2019-04-12,262,3
48,2019-04-13,86,3
48,2019-04-14,225,3
48,2019-04-15,332,3
48,2019-04-16,512,3
48,2019-04-17,737,3
48,2019-04-18,476,3
48,2019-04-19,778,3
48,2019-04-20,344,3
48,2019-04-21,384,3
48,2019-04-22,519,3
48,2019-04-23,169,3
48,2019-04-24,333,3
48,2019-04-25,406,3
48,2019-04-26,168,3
48,2019-04-27,179,3
48,2019-04-28,444,3
48,2019-04-29,440,3
48,2019-04-30,364,3
48,2019-05-01,429,3
48,2019-05-02,178,3
48,2019-05-03,407,3
48,2019-05-04,273,3
48,2019-05-05,400,3
48,2019-05-06,400,3
48,2019-05-07,310,3
48,2019-05-08,416,3
48,2019-05-09,279,3
48,2019-05-10,297,3
48,2019-05-11,177,3
48,2019-05-12,388,3
48,2019-05-13,264,3
48,2019-05-14,283,3
48,2019-05-15,250,3
48,2019-05-16,317,3
48,2019-05-17,248,3
48,2019-05-18,208,3
48,2019-05-19,443,3
48,2019-05-20,403,3
48,2019-05-21,211,3
48,2019-05-22,348,3
48,2019-05-23,362,3
48,2019-05-24,343,3
48,2019-05-25,210,3
48,2019-05-26,192,3
48,2019-05-27,276,3
48,2019-05-28,198,3
48,2019-05-29,316,3
48,2019-05-30,180,3
48,2019-05-31,456,3
48,2019-06-01,187,3
48,2019-06-02,336,3
48,2019-06-03,453,3
48,2019-06-04,226,3
48,2019-06-05,411,3
48,2019-06-06,311,3
48,2019-06-07,283,3
48,2019-06-08,281,3
48,2019-06-09,310,3
48,2019-06-10,272,3
48,2019-06-11,381,3
48,2019-06-12,336,3
48,2019-06-13,376,3
48,2019-06-14,302,3
48,2019-06-15,352,3
48,2019-06-16,274,3
48,2019-06-17,225,3
48,2019-06-18,394,3
48,2019-06-19,330,3
48,2019-06-20,300,3
48,2019-06-21,403,3
48,2019-06-22,270,3
48,2019-06-23,403,3
48,2019-06-24,247,3
48,2019-06-25,297,3
48,2019-06-26,240,3
48,2019-06-27,266,3
48,2019-06-28,360,3
48,2019-06-29,329,3
48,2019-06-30,326,3
48,2019-07-01,393,3
48,2019-07-02,289,3
48,2019-07-03,447,3
48,2019-07-04,326,3
48,2019-07-05,474,3
48,2019-07-06,443,3
48,2019-07-07,393,3
48,2019-07-08,347,3
48,2019-07-09,610,3
48,2019-07-10,376,3
48,2019-07-11,629,3
48,2019-07-12,650,3
48,2019-07-13,495,3
48,2019-07-14,526,3
48,2019-07-15,501,3
48,2019-07-16,594,3
48,2019-07-17,330,3
48,2019-07-18,355,3
48,2019-07-19,351,3
48,2019-07-20,293,3
48,2019-07-21,326,3
48,2019-07-22,459,3
48,2019-07-23,289,3
48,2019-07-24,340,3
